DDM,EXP,val,subj_idx,gLen
bias,oDel,-0.030749165469881715,58,6
bias,cInfo,0.02247749524371338,58,6
drift,0,0.11907871576787195,58,1
drift,oDel,-0.15231356593804168,58,1
drift,cInfo,-0.6415340890877058,58,1
thresh,0,0.7763534755188625,58,1
thresh,oDel,2.680229070675141e-4,58,1
thresh,cInfo,-0.07653594841889007,58,1
bias,0,0.05569805071729739,58,1
bias,oDel,-0.013723021507663226,58,1
bias,cInfo,0.04142730541522173,58,1
drift,0,0.05328797814374687,59,6
drift,oDel,0.04490847344591963,59,6
drift,cInfo,-0.010173542742472655,59,6
thresh,0,1.1549191379590829,59,6
thresh,oDel,0.0016400918281543934,59,6
thresh,cInfo,0.022310998931752504,59,6
bias,0,-0.0965662142742359,59,6
bias,oDel,0.024003800271080827,59,6
bias,cInfo,-0.22248833577622726,59,6
drift,0,0.07033537490053968,59,1
drift,oDel,0.06093328695991788,59,1
drift,cInfo,-0.21851580562356934,59,1
thresh,0,1.176151539374924,59,1
thresh,oDel,6.568836639101087e-4,59,1
thresh,cInfo,0.0333763023748121,59,1
bias,0,-0.01911990919643891,59,1
bias,oDel,0.05906107509499856,59,1
bias,cInfo,0.04627023825052503,59,1
drift,0,-0.03138875286754137,60,6
drift,oDel,0.032693041857651914,60,6
drift,cInfo,-0.3096729582024186,60,6
thresh,0,0.7520760053208945,60,6
thresh,oDel,-7.070260079338051e-4,60,6
thresh,cInfo,-0.048272505197487776,60,6
bias,0,-8.940478991259493e-5,60,6
bias,oDel,0.0180509757720735,60,6
bias,cInfo,-0.26385224567048093,60,6
drift,0,-0.10612635214883671,60,1
drift,oDel,0.04783394024613674,60,1
drift,cInfo,-0.25796326905865324,60,1
thresh,0,0.911945418035855,60,1
thresh,oDel,3.039541957664765e-4,60,1
thresh,cInfo,0.003472550491184483,60,1
bias,0,0.09989142446753574,60,1
bias,oDel,0.016665089404735628,60,1
bias,cInfo,-0.17930229761867955,60,1
drift,0,0.2905578233393682,62,6
drift,oDel,0.08348864841332086,62,6
drift,cInfo,0.18783848147074467,62,6
thresh,0,0.9334119421539285,62,6
thresh,oDel,2.932446088855851e-4,62,6
thresh,cInfo,-0.10251305158058133,62,6
bias,0,0.04738486958122223,62,6
bias,oDel,0.01869270861808751,62,6
bias,cInfo,0.28890653331699623,62,6
