Subject,Horizon,dR,dI,rt,x0,z,A,T0
8,1,4,1,0.13,0.018593075,1.111531819,0.057872047,0.041893747
8,1,6.5,0,1.02,0.12047415,1.063479871,0.583821311,0.041893747
8,6,-3.666666667,-1,1.09,-0.099247114,0.616258454,1.280732053,0.061042296
8,1,-9.666666667,1,0.17,-0.228125115,1.106503626,-1.231738182,0.041893747
8,1,-19.66666667,1,0.24,-0.393324842,1.102824459,-2.175355423,0.041893747
8,6,-5,0,0.74,0.002040296,0.653418422,-0.237815992,0.061042296
8,1,6.333333333,-1,1.78,0.172838693,1.014446813,0.858139312,0.041893747
8,1,-14,0,0.26,-0.249750627,1.055937581,-1.350594032,0.041893747
8,1,-10,-1,1.17,-0.124503072,1.008437508,-0.683102181,0.041893747
8,1,-12.66666667,-1,0.96,-0.172352505,1.007456397,-0.934733445,0.041893747
8,1,-3.5,0,1.82,-0.062373359,1.059800705,-0.359795929,0.041893747
8,6,-17,1,0.12,0.046163405,0.710253518,-2.053629074,0.061042296
8,6,3,0,0.24,0.045104129,0.638662076,-0.014867214,0.061042296
8,6,-0.666666667,1,0.34,0.133381223,0.680125978,-1.598441986,0.061042296
8,1,9,-1,0.16,0.219879087,1.015427924,1.109770576,0.041893747
8,6,17,1,0.93,0.225409258,0.647539048,-1.106096767,0.061042296
8,6,11.33333333,1,0.58,0.196243364,0.657991459,-1.264018819,0.061042296
8,1,7.333333333,-1,0.26,0.19058385,1.014814729,0.952501036,0.041893747
8,1,8.666666667,1,0.5,0.103860401,1.113248763,0.498226759,0.041893747
8,1,-23.5,0,0.51,-0.404892976,1.052442373,-2.247030411,0.041893747
8,1,28,0,0.07,0.474314586,1.071390079,2.612598379,0.041893747
8,6,-31,0,0.17,-0.137146962,0.701376546,-0.96239952,0.061042296
8,1,-24.5,0,0.33,-0.42012123,1.052074457,-2.341392135,0.041893747
8,6,-1.5,0,0.84,0.020891082,0.646962521,-0.140275901,0.061042296
8,1,46,-1,0.09,0.717532563,1.029040838,4.601154366,0.041893747
9,6,9,0,0.23,-0.13860411,0.898147052,0.664504341,0.089861318
9,1,-6.5,0,1.36,-0.057601952,0.930771768,-0.418461069,0.058593897
9,6,2.666666667,-1,0.4,-0.137157079,0.911939942,0.478344912,0.089861318
9,6,14,-1,0.91,-0.239798537,0.920035707,1.19696808,0.089861318
9,1,3.333333333,1,1.25,0.10719546,1.001163932,-0.009677527,0.058593897
9,6,25,0,0.54,-0.282044701,0.909576368,1.679031167,0.089861318
9,6,-17,0,0.61,0.10451493,0.879574414,-0.98410175,0.089861318
9,1,-44.5,0,0.18,-0.369163187,0.911414859,-2.551522721,0.058593897
9,6,-12.33333333,-1,0.8,0.002973036,0.901224958,-0.472773987,0.089861318
9,6,7,0,0.68,-0.120119285,0.896718388,0.537688488,0.089861318
9,1,16.66666667,-1,0.29,0.063369438,0.877189551,1.025151035,0.058593897
9,6,-30,0,1.29,0.223272836,0.870288095,-1.808404795,0.089861318
9,1,-8,-1,0.32,-0.149489789,0.86462454,-0.359467932,0.058593897
9,6,-9.333333333,-1,0.34,-0.025221612,0.903367955,-0.282550207,0.089861318
9,1,11.5,0,0.8,0.098231833,0.93994083,0.591936556,0.058593897
9,1,-33.33333333,1,0.33,-0.207548096,0.982486213,-2.067894911,0.058593897
9,1,10.5,0,1.36,0.089629825,0.939431437,0.535803355,0.058593897
9,6,-1.333333333,1,3.09,0.015688281,0.872448626,-0.206135005,0.089861318
9,6,-8.5,0,0.88,0.024992771,0.885646238,-0.445134374,0.089861318
9,6,0.5,0,0.96,-0.059531567,0.892075228,0.125536966,0.089861318
9,1,4,0,0.55,0.033447396,0.936120387,0.170937546,0.058593897
9,1,6.666666667,-1,1.28,-0.023327647,0.872095627,0.463819021,0.058593897
9,6,-17.66666667,1,1.57,0.167625916,0.860781199,-1.241797806,0.089861318
9,6,-24.33333333,1,0.33,0.227820665,0.856018984,-1.664517317,0.089861318
9,6,-21.33333333,1,0.62,0.2009186,0.858161981,-1.474293537,0.089861318
9,6,-41.66666667,1,0.93,0.375510622,0.843637225,-2.763588044,0.089861318
9,1,1,0,0.42,0.007423837,0.93459221,0.002537941,0.058593897
9,6,10.5,0,0.35,-0.15240535,0.899218551,0.759616231,0.089861318
9,6,-14,0,2.2,0.076547948,0.881717411,-0.79387797,0.089861318
9,1,-3,1,0.27,0.052595638,0.99793778,-0.365187803,0.058593897
9,6,-10.5,0,0.23,0.043769997,0.884217574,-0.571950227,0.089861318
9,1,-8,0,0.71,-0.070566257,0.930007679,-0.502660871,0.058593897
9,6,10,-1,0.07,-0.20405522,0.917178378,0.943336373,0.089861318
9,6,-8.666666667,1,0.77,0.084421498,0.867210189,-0.671126467,0.089861318
9,1,-18.5,0,0.4,-0.160411857,0.92465906,-1.092059485,0.058593897
9,1,11.33333333,1,0.37,0.175211278,1.00523907,0.439388084,0.058593897
9,1,-11.5,0,0.51,-0.100716324,0.928224806,-0.699127076,0.058593897
9,1,-5.666666667,1,0.61,0.029492636,0.996579401,-0.51487634,0.058593897
9,1,17.5,0,0.52,0.149492647,0.942997184,0.928735764,0.058593897
9,6,-30.5,0,0.37,0.227733824,0.869930929,-1.840108758,0.089861318
9,1,2,0,1.12,0.016101216,0.935101602,0.058671143,0.058593897
9,6,12,0,0.39,-0.166147406,0.900290049,0.854728121,0.089861318
9,6,-12,0,0.33,0.057833376,0.883146075,-0.667062117,0.089861318
9,1,11,0,0.45,0.093932582,0.939686133,0.563869955,0.058593897
9,6,21,1,0.65,-0.191837149,0.888402046,1.209975355,0.089861318
9,6,-35,1,0.18,0.320456984,0.84839944,-2.340868534,0.089861318
9,1,11,1,2.81,0.172405794,1.005069273,0.420677017,0.058593897
9,6,-11,0,0.29,0.048459995,0.883860407,-0.60365419,0.089861318
9,6,-22,0,0.35,0.150740441,0.876002753,-1.301141383,0.089861318
9,6,30.33333333,-1,0.28,-0.378316693,0.931703134,2.232630881,0.089861318
9,6,7.5,0,1.23,-0.124748824,0.897075554,0.569392452,0.089861318
9,6,-0.5,0,0.57,-0.05015991,0.891360896,0.062129039,0.089861318
9,6,-38,0,0.5,0.293414226,0.864573437,-2.315668208,0.089861318
9,1,-28,0,0.48,-0.239512077,0.919819832,-1.625324899,0.058593897
9,1,7,0,0.29,0.059425681,0.937648564,0.33933715,0.058593897
9,6,-0.666666667,-1,1.04,-0.106290633,0.909558834,0.266985157,0.089861318
9,6,-17.66666667,-1,0.97,0.053056521,0.897415186,-0.810949595,0.089861318
9,6,-19,1,0.88,0.179780912,0.859828756,-1.326341708,0.089861318
9,1,13.66666667,1,0.28,0.194767706,1.006427652,0.570365554,0.058593897
9,1,-7.333333333,1,1.65,0.015035667,0.995730413,-0.608431675,0.058593897
9,1,0,0,0.29,-0.001254661,0.934082818,-0.05359526,0.058593897
9,1,6.666666667,1,0.66,0.135695496,1.002861906,0.177433144,0.058593897
9,1,7,0,0.41,0.059425681,0.937648564,0.33933715,0.058593897
9,1,6,0,0.27,0.050773449,0.937139172,0.283203948,0.058593897
9,1,-13.5,0,0.49,-0.117865823,0.927206021,-0.811393479,0.058593897
9,1,-31,0,0.92,-0.263896834,0.918291655,-1.793724503,0.058593897
9,6,-49,0,0.25,0.384813865,0.856715782,-3.0131554,0.089861318
9,1,-4.5,0,1.67,-0.040286701,0.931790552,-0.306194666,0.058593897
9,1,14,0,0.35,0.119670004,0.94121431,0.732269559,0.058593897
9,1,-38,0,0.23,-0.319457449,0.914725909,-2.186656912,0.058593897
9,6,2.5,0,0.98,-0.078241799,0.893503893,0.252352819,0.089861318
9,1,20,0,1.18,0.170632474,0.944270664,1.069068768,0.058593897
9,1,19.33333333,-1,1.64,0.086381672,0.87854793,1.174839572,0.058593897
9,1,16,0,1.61,0.136741527,0.942233095,0.844535962,0.058593897
9,1,-21.33333333,1,0.48,-0.106063658,0.988598921,-1.394296495,0.058593897
9,1,-1.666666667,-1,3.43,-0.095363166,0.867850691,-0.003957657,0.058593897
9,1,11.5,0,0.2,0.098231833,0.93994083,0.591936556,0.058593897
9,1,-0.666666667,1,2.32,0.072765529,0.999126362,-0.234210333,0.058593897
9,6,15.5,0,0.39,-0.197953873,0.902790212,1.076655864,0.089861318
9,6,-19,0,0.19,0.123070929,0.878145749,-1.110917603,0.089861318
9,6,13.66666667,-1,0.34,-0.23684317,0.919797597,1.175832104,0.089861318
9,6,7.5,0,1.85,-0.124748824,0.897075554,0.569392452,0.089861318
9,6,21,1,0.92,-0.191837149,0.888402046,1.209975355,0.089861318
9,6,29.66666667,-1,0.21,-0.372934242,0.931226913,2.19035893,0.089861318
9,6,26.5,0,0.26,-0.294970799,0.910647867,1.774143057,0.089861318
9,6,21.5,0,0.51,-0.251489356,0.907076206,1.457103424,0.089861318
9,6,-5.5,0,0.41,-0.003202019,0.887789235,-0.254910594,0.089861318
9,1,-21,-1,0.65,-0.257510977,0.858002439,-1.08919955,0.058593897
9,1,-19.33333333,-1,1.56,-0.243956205,0.858851427,-0.995644215,0.058593897
9,1,16,0,0.35,0.136741527,0.942233095,0.844535962,0.058593897
9,6,-7.333333333,-1,0.56,-0.043998542,0.904796619,-0.155734354,0.089861318
9,1,-29.66666667,1,0.75,-0.176905153,0.984353984,-1.862073173,0.058593897
9,6,-32.5,0,0.85,0.245480737,0.868502264,-1.966924612,0.089861318
9,6,3.5,0,0.29,-0.087577116,0.894218225,0.315760745,0.089861318
9,6,23.33333333,1,0.21,-0.21287143,0.890068821,1.357927184,0.089861318
9,6,8.5,0,0.23,-0.13399143,0.897789886,0.632800378,0.089861318
9,6,-21,0,0.18,0.141541268,0.876717085,-1.237733456,0.089861318
9,6,18.33333333,-1,0.37,-0.277797398,0.923131147,1.471735762,0.089861318
9,6,32,1,0.45,-0.289154926,0.896259701,1.907462547,0.089861318
9,6,-12.5,0,1.05,0.06251635,0.882788909,-0.69876608,0.089861318
9,1,26,0,0.21,0.220698106,0.947327018,1.405867976,0.058593897
9,1,-20.33333333,1,0.48,-0.097474963,0.989108313,-1.338163293,0.058593897
9,1,-9.666666667,1,0.14,-0.0052133,0.994541831,-0.739409145,0.058593897
9,6,10,0,1.44,-0.147811261,0.898861385,0.727912268,0.089861318
9,6,-15,0,1.02,0.085885876,0.881003078,-0.857285896,0.089861318
9,6,-27,-1,0.16,0.139915849,0.890748085,-1.40275691,0.089861318
9,6,9.666666667,-1,0.58,-0.201050442,0.916940268,0.922200398,0.089861318
9,6,-16.5,0,0.27,0.099864018,0.87993158,-0.952397786,0.089861318
9,6,19.66666667,-1,0.78,-0.289322788,0.92408359,1.556279664,0.089861318
9,6,-3.333333333,1,0.76,0.034475903,0.871019961,-0.332950858,0.089861318
9,6,20.66666667,1,0.63,-0.188817321,0.888163935,1.188839379,0.089861318
9,6,0.666666667,1,1.99,-0.003110427,0.87387729,-0.079319152,0.089861318
9,1,-12,1,0.33,-0.025457993,0.993353249,-0.870386615,0.058593897
9,6,5,-1,1.66,-0.15860983,0.913606717,0.626296741,0.089861318
9,6,-25.33333333,1,0.6,0.23671348,0.855304652,-1.727925243,0.089861318
9,6,0.666666667,-1,2.56,-0.118665238,0.910511277,0.351529059,0.089861318
9,1,15,-1,1.04,0.048950921,0.876340564,0.931595699,0.058593897
9,6,-2.666666667,1,0.66,0.028215413,0.871496183,-0.290678907,0.089861318
9,1,1.666666667,-1,1.5,-0.066626204,0.869548666,0.183153014,0.058593897
9,6,-12,0,0.51,0.057833376,0.883146075,-0.667062117,0.089861318
9,1,49,1,0.07,0.465204801,1.024426181,2.553738669,0.058593897
9,1,-31.66666667,1,0.55,-0.19366607,0.9833352,-1.974339576,0.058593897
9,6,-0.5,0,0.45,-0.05015991,0.891360896,0.062129039,0.089861318
9,1,21,-1,0.4,0.100719218,0.879396918,1.268394908,0.058593897
9,6,11.5,0,0.93,-0.16157361,0.899932883,0.823024158,0.089861318
9,6,-23,0,0.36,0.159913582,0.87528842,-1.364549309,0.089861318
9,1,-10.5,0,0.68,-0.092118424,0.928734198,-0.642993874,0.058593897
9,6,-4.333333333,-1,2.15,-0.072101638,0.906939616,0.034489426,0.089861318
9,1,-21.66666667,-1,0.36,-0.262904972,0.857662845,-1.126621685,0.058593897
9,1,0.666666667,-1,0.72,-0.075261104,0.869039273,0.127019813,0.058593897
9,1,5.333333333,-1,0.34,-0.034889226,0.871416438,0.388974753,0.058593897
9,1,-18,0,0.12,-0.156181281,0.924913756,-1.063992885,0.058593897
9,6,-7,0,1.69,0.010897542,0.886717736,-0.350022484,0.089861318
9,1,32,0,0.21,0.269627103,0.950383373,1.742667184,0.058593897
9,6,14.33333333,1,0.56,-0.130823044,0.883639831,0.787255844,0.089861318
9,1,-9.5,0,0.67,-0.083506766,0.929243591,-0.586860673,0.058593897
9,6,12.5,0,0.35,-0.170714064,0.900647215,0.886432084,0.089861318
9,1,-16.5,0,2.53,-0.143455716,0.925677844,-0.979793083,0.058593897
9,6,-8.333333333,1,1.45,0.081309683,0.8674483,-0.649990491,0.089861318
9,1,23.33333333,1,0.48,0.273998323,1.011351778,1.1129865,0.058593897
9,6,22.5,0,0.73,-0.260273812,0.907790538,1.52051135,0.089861318
9,1,-5.666666667,-1,0.56,-0.129634784,0.865813122,-0.228490463,0.058593897
9,1,-35,0,0.16,-0.295887877,0.916254086,-2.018257308,0.058593897
9,6,3.333333333,-1,0.37,-0.143300498,0.912416163,0.520616863,0.089861318
9,6,13.5,0,0.61,-0.17982523,0.901361548,0.949840011,0.089861318
9,6,-8.5,0,2.91,0.024992771,0.885646238,-0.445134374,0.089861318
9,1,-2.5,0,0.47,-0.022947219,0.932809337,-0.193928263,0.058593897
9,6,-14,-1,1.17,0.018637557,0.900034404,-0.578453864,0.089861318
9,6,-36,-1,0.54,0.221696659,0.884319095,-1.973428249,0.089861318
9,6,-5.333333333,-1,1.4,-0.062744437,0.906225284,-0.028918501,0.089861318
9,1,4.5,0,0.67,0.037781203,0.936375083,0.199004146,0.058593897
9,6,-21,1,0.24,0.197909869,0.858400091,-1.453157561,0.089861318
9,6,1.5,0,1.95,-0.068892741,0.892789561,0.188944892,0.089861318
9,6,-15.5,0,1.89,0.090549291,0.880645912,-0.88898986,0.089861318
9,1,-17.33333333,1,0.35,-0.071626677,0.99063649,-1.169763689,0.058593897
9,1,-16,0,0.85,-0.13920308,0.92593254,-0.951726482,0.058593897
9,1,-21.33333333,-1,0.25,-0.260210005,0.857832642,-1.107910618,0.058593897
9,6,18,1,1.76,-0.164534479,0.886259049,1.019751575,0.089861318
9,6,-11,1,0.98,0.106154791,0.865543414,-0.819078296,0.089861318
9,1,-11.33333333,-1,0.56,-0.177642493,0.862926565,-0.546578604,0.058593897
9,1,21,0,0.44,0.179045756,0.944780057,1.125201969,0.058593897
9,6,29.5,0,0.37,-0.320498079,0.912790864,1.964366836,0.089861318
9,1,6,0,2.47,0.050773449,0.937139172,0.283203948,0.058593897
9,1,-18,0,0.66,-0.156181281,0.924913756,-1.063992885,0.058593897
9,6,-11.33333333,-1,1.93,-0.006426869,0.90193929,-0.40936606,0.089861318
9,6,-3.333333333,1,1.5,0.034475903,0.871019961,-0.332950858,0.089861318
9,1,18,0,0.16,0.153732212,0.94325188,0.956802365,0.058593897
9,6,35,0,0.94,-0.366091431,0.916719691,2.313110433,0.089861318
9,1,-44,1,0.27,-0.294219866,0.977052694,-2.666649059,0.058593897
9,6,-1.5,0,0.79,-0.040779412,0.890646564,-0.001278888,0.089861318
9,6,31,0,0.29,-0.333091997,0.913862362,2.059478726,0.089861318
9,6,14,0,1.03,-0.184369373,0.901718714,0.981543974,0.089861318
9,1,3.333333333,-1,1.84,-0.052213136,0.870397653,0.27670835,0.058593897
9,6,-24,0,0.51,0.169059187,0.874574088,-1.427957236,0.089861318
9,1,5,0,1.61,0.042113589,0.936629779,0.227070747,0.058593897
9,1,15.5,0,0.53,0.132480845,0.941978399,0.816469361,0.058593897
9,1,-33.66666667,1,0.25,-0.210314692,0.982316415,-2.086605978,0.058593897
9,1,9.666666667,-1,0.77,0.002704018,0.873623804,0.632218625,0.058593897
9,1,8,0,1.48,0.068068993,0.938157956,0.395470351,0.058593897
9,6,12.33333333,-1,1.36,-0.224978288,0.918845154,1.091288202,0.089861318
9,1,6.5,0,1.29,0.055100599,0.937393868,0.311270549,0.058593897
9,1,-3,-1,1.9,-0.106816296,0.867171502,-0.078801926,0.058593897
9,6,-34.33333333,-1,0.65,0.206749303,0.885509648,-1.867748372,0.089861318
9,1,-4.666666667,-1,1.53,-0.1210926,0.866322514,-0.172357261,0.058593897
9,1,16.33333333,1,0.34,0.216928965,1.007786032,0.720054091,0.058593897
9,6,32,1,0.47,-0.289154926,0.896259701,1.907462547,0.089861318
9,6,-29.66666667,1,0.62,0.274776345,0.852209212,-2.002692925,0.089861318
9,1,-9,0,0.61,-0.079196174,0.929498287,-0.558794072,0.058593897
9,1,1,0,1.18,0.007423837,0.93459221,0.002537941,0.058593897
9,1,-26.5,0,0.22,-0.22720323,0.920583921,-1.541125097,0.058593897
9,6,17.33333333,1,0.63,-0.158431246,0.885782828,0.977479624,0.089861318
9,6,16.5,0,0.76,-0.20696849,0.903504544,1.140063791,0.089861318
9,1,-8,0,0.51,-0.070566257,0.930007679,-0.502660871,0.058593897
9,1,13,0,0.33,0.111106976,0.940704918,0.676136358,0.058593897
9,1,6.333333333,1,0.33,0.132854778,1.002692109,0.158722077,0.058593897
9,1,-11,0,0.61,-0.096419173,0.928479502,-0.671060475,0.058593897
9,6,-3.5,0,0.15,-0.021998485,0.889217899,-0.128094741,0.089861318
9,6,-5,-1,0.86,-0.065864812,0.906463395,-0.007782525,0.089861318
9,6,-4.333333333,-1,0.24,-0.072101638,0.906939616,0.034489426,0.089861318
9,1,-21.5,0,0.16,-0.185666625,0.923130883,-1.26045909,0.058593897
9,1,-31,0,0.33,-0.263896834,0.918291655,-1.793724503,0.058593897
9,1,-38,0,0.39,-0.319457449,0.914725909,-2.186656912,0.058593897
9,1,-33,1,0.24,-0.204778177,0.98265601,-2.049183844,0.058593897
9,1,32.33333333,1,0.18,0.344587885,1.015936309,1.618185313,0.058593897
9,1,18.33333333,-1,1.04,0.077761549,0.878038538,1.118706371,0.058593897
9,6,5,0,2.02,-0.101550794,0.895289723,0.410872635,0.089861318
9,6,52.33333333,1,0.26,-0.453245388,0.910784456,3.196757055,0.089861318
9,1,-16,-1,1.44,-0.216563428,0.860549401,-0.808533544,0.058593897
9,6,10.66666667,1,0.54,-0.096806341,0.881020613,0.554760114,0.089861318
9,1,14,-1,1.3,0.04028962,0.875831171,0.875462498,0.058593897
9,6,-13,0,1.3,0.067196572,0.882431743,-0.730470043,0.089861318
9,6,-29,0,0.69,0.214322911,0.871002427,-1.744996869,0.089861318
9,6,23.33333333,-1,0.54,-0.320580262,0.926702808,1.788775395,0.089861318
9,6,-45.33333333,1,0.16,0.404727501,0.841018007,-2.996083775,0.089861318
9,1,-32.66666667,-1,0.69,-0.349339732,0.852059529,-1.7440869,0.058593897
9,1,19,-1,1.8,0.08350967,0.878378133,1.156128505,0.058593897
9,1,-3,0,0.45,-0.027283792,0.932554641,-0.221994864,0.058593897
9,6,-13.5,0,0.52,0.07187384,0.882074577,-0.762174007,0.089861318
9,1,33.33333333,1,0.11,0.352213016,1.016445702,1.674318514,0.058593897
9,6,17.5,0,0.54,-0.2159481,0.904218877,1.203471717,0.089861318
9,1,32.33333333,-1,0.27,0.196817605,0.885170031,1.90457119,0.058593897
9,1,-18.33333333,1,0.54,-0.080255207,0.990127098,-1.22589689,0.058593897
9,6,0,0,0.28,-0.054846946,0.891718062,0.093833002,0.089861318
9,1,-28,-1,0.67,-0.313291709,0.854436693,-1.48213196,0.058593897
9,1,-5,1,1.35,0.035272309,0.996918995,-0.477454205,0.058593897
9,1,31,0,0.12,0.261560722,0.94987398,1.686533983,0.058593897
9,1,-9,-1,0.36,-0.157963274,0.864115147,-0.415601134,0.058593897
9,1,29.5,0,0.44,0.249392636,0.949109892,1.602334181,0.058593897
9,6,6.5,0,2.37,-0.115484516,0.896361222,0.505984525,0.089861318
9,6,-15.5,0,0.55,0.090549291,0.880645912,-0.88898986,0.089861318
9,6,4,0,1.48,-0.092239116,0.894575391,0.347464709,0.089861318
9,1,-18.66666667,1,0.89,-0.083128777,0.9899573,-1.244607958,0.058593897
9,1,0,-1,1.23,-0.08101152,0.868699679,0.089597679,0.058593897
9,6,-18,0,0.31,0.113802854,0.878860082,-1.047509676,0.089861318
9,6,-0.333333333,-1,0.8,-0.109387526,0.909796945,0.288121132,0.089861318
9,1,-13.5,0,0.73,-0.117865823,0.927206021,-0.811393479,0.058593897
9,1,28,0,0.41,0.237145287,0.948345803,1.518134379,0.058593897
9,1,22,0,1.09,0.187432933,0.945289449,1.18133517,0.058593897
9,1,35.5,0,0.71,0.297556751,0.952166246,1.939133389,0.058593897
9,6,33,-1,1.01,-0.399589546,0.93360802,2.401718685,0.089861318
9,1,19,0,0.93,0.162194237,0.943761272,1.012935566,0.058593897
9,1,3,0,0.38,0.024776171,0.935610995,0.114804344,0.058593897
9,1,6.333333333,-1,0.22,-0.026218748,0.87192583,0.445107954,0.058593897
9,1,7.666666667,-1,0.7,-0.014652196,0.87260502,0.519952222,0.058593897
9,1,-13.33333333,1,0.67,-0.037018084,0.992674059,-0.945230884,0.058593897
9,1,12.5,0,0.59,0.106819187,0.940450222,0.648069757,0.058593897
9,1,22.5,0,0.52,0.191616377,0.945544145,1.209401771,0.058593897
9,6,-9.5,0,0.6,0.034384419,0.884931906,-0.5085423,0.089861318
9,1,29.66666667,1,0.3,0.324032626,1.01457793,1.468496776,0.058593897
9,6,-17.66666667,-1,0.26,0.053056521,0.897415186,-0.810949595,0.089861318
9,6,-3.333333333,1,0.58,0.034475903,0.871019961,-0.332950858,0.089861318
9,6,28,1,0.28,-0.254336529,0.893402372,1.653830841,0.089861318
9,1,-6,0,0.72,-0.053275978,0.931026464,-0.390394468,0.058593897
9,6,4,0,0.34,-0.092239116,0.894575391,0.347464709,0.089861318
9,6,23.5,0,0.43,-0.26901539,0.90850487,1.583919277,0.089861318
9,6,32.33333333,-1,0.08,-0.394310338,0.933131799,2.359446734,0.089861318
9,1,-28,-1,0.68,-0.313291709,0.854436693,-1.48213196,0.058593897
9,6,-22,0,0.34,0.150740441,0.876002753,-1.301141383,0.089861318
9,6,0.666666667,1,1.13,-0.003110427,0.87387729,-0.079319152,0.089861318
9,6,20,0,1.06,-0.238235012,0.906004707,1.361991534,0.089861318
9,1,2,1,1.59,0.095743219,1.000484742,-0.084521796,0.058593897
9,1,-8.666666667,-1,1.87,-0.155141299,0.864284945,-0.396890067,0.058593897
9,1,5.5,0,0.45,0.046444391,0.936884476,0.255137348,0.058593897
9,6,12,0,1.08,-0.166147406,0.900290049,0.854728121,0.089861318
9,6,-40.66666667,1,0.3,0.367407735,0.844351557,-2.700180117,0.089861318
9,6,4.333333333,1,2.78,-0.037559435,0.876496508,0.153176579,0.089861318
9,1,0.5,0,0.47,0.003084646,0.934337514,-0.025528659,0.058593897
9,6,10.66666667,-1,2.06,-0.210053205,0.9176546,0.985608325,0.089861318
9,6,0,0,0.78,-0.054846946,0.891718062,0.093833002,0.089861318
9,6,18.33333333,1,1.24,-0.167581408,0.88649716,1.040887551,0.089861318
9,1,-20.5,0,0.47,-0.177273848,0.923640275,-1.204325888,0.058593897
9,1,34,0,0.2,0.285645944,0.951402157,1.854933587,0.058593897
9,6,-3,-1,0.86,-0.08455791,0.907892059,0.119033328,0.089861318
9,1,6.666666667,-1,0.54,-0.023327647,0.872095627,0.463819021,0.058593897
9,1,15.33333333,1,1.58,0.20864334,1.00727664,0.663920889,0.058593897
9,6,19.33333333,1,0.6,-0.176702788,0.887211492,1.104295477,0.089861318
9,1,-7.666666667,1,0.82,0.012143325,0.995560616,-0.627142742,0.058593897
9,6,-33.33333333,-1,0.54,0.197733851,0.886223981,-1.804340445,0.089861318
9,1,-17,-1,0.4,-0.224819314,0.860040009,-0.864666745,0.058593897
9,6,-11.5,0,0.58,0.053147856,0.883503241,-0.635358153,0.089861318
9,1,-31.5,0,0.11,-0.267929311,0.918036959,-1.821791103,0.058593897
9,6,13.5,0,1.36,-0.17982523,0.901361548,0.949840011,0.089861318
9,1,2,0,0.56,0.016101216,0.935101602,0.058671143,0.058593897
9,6,18.5,0,0.66,-0.224891329,0.904933209,1.266879644,0.089861318
9,6,-7.666666667,1,1.16,0.075081353,0.867924521,-0.60771854,0.089861318
9,1,-7,0,0.31,-0.061925764,0.930517071,-0.44652767,0.058593897
9,1,2.666666667,1,2.24,0.101472701,1.000824337,-0.047099661,0.058593897
9,1,-8,0,1.15,-0.070566257,0.930007679,-0.502660871,0.058593897
9,1,-16.5,0,0.61,-0.143455716,0.925677844,-0.979793083,0.058593897
9,1,-2.333333333,1,0.69,0.05836357,0.998277375,-0.327765668,0.058593897
9,1,26.66666667,-1,0.47,0.149120501,0.882283474,1.586483049,0.058593897
9,1,31.33333333,1,1.51,0.336917011,1.015426917,1.562052112,0.058593897
9,1,-17.33333333,-1,0.66,-0.227564182,0.859870211,-0.883377812,0.058593897
9,1,9,0,0.72,0.076702099,0.938667349,0.451603552,0.058593897
9,6,-40,-1,0.42,0.25713653,0.881461766,-2.227059956,0.089861318
9,1,-4,0,0.77,-0.035953696,0.932045248,-0.278128065,0.058593897
9,1,6.333333333,1,1.07,0.132854778,1.002692109,0.158722077,0.058593897
